,datasetid,recordid,fields,geometry,record_timestamp
452,centros-educativos-en-valencia,73bfa12664ba0b3634f43519bb3f874d6a8495bc,"{'telef': '963282192', 'codcen': '46022804', 'despecific': 'AMPARO ITURBI', 'provincia': 'València', 'geo_shape': {'coordinates': [-0.37817, 39.453997999074076], 'type': 'Point'}, 'dlibre': 'ESCOLA PRIVADA DE MÚSICA AMPARO ITURBI', 'dgenerica': 'ESCOLA PRIVADA DE MÚSICA', 'codpos': '46006', 'regimen': 'PRIVADO', 'direccion': 'CL. PIANISTA AMPARO ITURBI, 64', 'municipio': 'València', 'mail': 'emamparoiturbi@hotmail.es', 'fax': '0', 'geo_point_2d': [39.453997999074076, -0.3781700000000008]}","{'type': 'Point', 'coordinates': [-0.3781700000000008, 39.453997999074076]}",2022-02-23T09:49:39.941+01:00
453,centros-educativos-en-valencia,9f60b6da03d6697cbc5fbf7546821f42259ffcff,"{'telef': '661309889', 'codcen': '46022816', 'despecific': 'ORRIOLS', 'provincia': 'València', 'geo_shape': {'coordinates': [-0.369887, 39.49152699907384], 'type': 'Point'}, 'dlibre': 'ESCOLA PRIVADA DE MÚSICA DE ORRIOLS', 'dgenerica': 'ESCOLA PRIVADA DE MÚSICA', 'codpos': '46019', 'regimen': 'PRIVADO', 'direccion': 'CL. REIG GENOVÉS, S/N', 'municipio': 'València', 'mail': 'mj.g.g@hotmail.com', 'fax': '0', 'geo_point_2d': [39.49152699907384, -0.3698870000000012]}","{'type': 'Point', 'coordinates': [-0.3698870000000012, 39.49152699907384]}",2022-02-23T09:49:39.941+01:00
454,centros-educativos-en-valencia,98606b47832f828bc63c6aa94d2eacb9ff105c79,"{'telef': '961206010', 'codcen': '46022932', 'despecific': 'EL SALER', 'provincia': 'València', 'geo_shape': {'coordinates': [-0.332347, 39.38178099907452], 'type': 'Point'}, 'dlibre': 'IES EL SALER', 'dgenerica': ""INSTITUT D'EDUCACIÓ SECUNDÀRIA"", 'codpos': '46012', 'regimen': 'PÚBLICO', 'direccion': 'AV. ELS PINARS, S/N', 'municipio': 'València', 'mail': '46022932@edu.gva.es', 'fax': '961206011', 'geo_point_2d': [39.38178099907452, -0.33234700000000006]}","{'type': 'Point', 'coordinates': [-0.33234700000000006, 39.38178099907452]}",2022-02-23T09:49:39.941+01:00
455,centros-educativos-en-valencia,7df9961bd0b9f48f10f7cdc3ecb51f973bb4df34,"{'telef': '963790133', 'codcen': '46023092', 'despecific': 'CASA CUNA SANTA ISABEL', 'provincia': 'València', 'geo_shape': {'coordinates': [-0.410287, 39.46767799907398], 'type': 'Point'}, 'dlibre': 'CENTRE PRIV. ED. INF. 1er CICLE CASA CUNA SANTA ISABEL', 'dgenerica': ""CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE"", 'codpos': '46014', 'regimen': 'PRIVADO', 'direccion': 'CL. CASA DE LA MISERICORDIA, 8', 'municipio': 'València', 'mail': 'administracion@casacunasantaisabel.com', 'fax': '963797043', 'geo_point_2d': [39.46767799907398, -0.41028700000000107]}","{'type': 'Point', 'coordinates': [-0.41028700000000107, 39.46767799907398]}",2022-02-23T09:49:39.941+01:00
456,centros-educativos-en-valencia,70e5d2b04bb35c0a25c7ff0b9f14a11b278f8d1d,"{'telef': '963065122', 'codcen': '46023316', 'despecific': 'TURIA', 'provincia': 'València', 'geo_shape': {'coordinates': [-0.385487, 39.47691599907394], 'type': 'Point'}, 'dlibre': 'CENTRE PRIV. ED. INF. 1er CICLE TURIA', 'dgenerica': ""CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE"", 'codpos': '46008', 'regimen': 'PRIVADO', 'direccion': 'CL. TURIA, 49', 'municipio': 'València', 'mail': 'j.i.turia@hotmail.es', 'fax': '0', 'geo_point_2d': [39.47691599907394, -0.3854869999999996]}","{'type': 'Point', 'coordinates': [-0.3854869999999996, 39.47691599907394]}",2022-02-23T09:49:39.941+01:00
457,centros-educativos-en-valencia,a87635fcc3fcb476000c46cbae18d10f2df1f0bf,"{'telef': '963840000', 'codcen': '46023390', 'despecific': 'LA AURORA', 'provincia': 'València', 'geo_shape': {'coordinates': [-0.391182, 39.47458399907395], 'type': 'Point'}, 'dlibre': 'CENTRE PRIV. ED. INFANTIL LA AURORA', 'dgenerica': ""CENTRE PRIVAT D'EDUCACIÓ INFANTIL"", 'codpos': '46008', 'regimen': 'CONCERTADO', 'direccion': 'CL. QUART, 132', 'municipio': 'València', 'mail': 'correo@ei-laaurora.com', 'fax': '963846467', 'geo_point_2d': [39.47458399907395, -0.3911820000000005]}","{'type': 'Point', 'coordinates': [-0.3911820000000005, 39.47458399907395]}",2022-02-23T09:49:39.941+01:00
458,centros-educativos-en-valencia,6ead714e354dc21e0b3fa8b24c5c0a2f0cda1a55,"{'telef': '963774133', 'codcen': '46023444', 'despecific': 'BAMBINOS', 'provincia': 'València', 'geo_shape': {'coordinates': [-0.387923, 39.453144999074084], 'type': 'Point'}, 'dlibre': 'CENTRE PRIV. ED. INFANTIL BAMBINOS', 'dgenerica': ""CENTRE PRIVAT D'EDUCACIÓ INFANTIL"", 'codpos': '46017', 'regimen': 'PRIVADO', 'direccion': 'CL. PREVISORA, 27', 'municipio': 'València', 'mail': 'info@escuelainfantilbambinos.com', 'fax': '0', 'geo_point_2d': [39.453144999074084, -0.387923]}","{'type': 'Point', 'coordinates': [-0.387923, 39.453144999074084]}",2022-02-23T09:49:39.941+01:00
459,centros-educativos-en-valencia,0e1328d9ad93ca9e770f6508b8137fba2798d46a,"{'telef': '961206305', 'codcen': '46023547', 'despecific': 'BENICALAP', 'provincia': 'València', 'geo_shape': {'coordinates': [-0.399789, 39.495819999073824], 'type': 'Point'}, 'dlibre': 'IES BENICALAP', 'dgenerica': ""INSTITUT D'EDUCACIÓ SECUNDÀRIA"", 'codpos': '46015', 'regimen': 'PÚBLICO', 'direccion': 'CL. DOCTOR NICASIO BENLLOCH, S/N', 'municipio': 'València', 'mail': '46023547@edu.gva.es', 'fax': '961206306', 'geo_point_2d': [39.495819999073824, -0.3997889999999991]}","{'type': 'Point', 'coordinates': [-0.3997889999999991, 39.495819999073824]}",2022-02-23T09:49:39.941+01:00
460,centros-educativos-en-valencia,cd1c2dbcb5921d6f7b12be3e182788ac8b8cef9b,"{'telef': '963803557', 'codcen': '46023626', 'despecific': 'CENTRO ESTUDIOS RODRIGO-GIORGETA', 'provincia': 'València', 'geo_shape': {'coordinates': [-0.387536, 39.46012799907403], 'type': 'Point'}, 'dlibre': 'CENTRE PRIVAT FP C.ESTUDIOS RODRIGO-GIORGETA', 'dgenerica': 'CENTRE PRIVAT FORMACIÓ PROFESSIONAL ESPECÍFICA', 'codpos': '46007', 'regimen': 'CONCERTADO', 'direccion': 'CL. MARQUÉS DEL CAMPO, 7', 'municipio': 'València', 'mail': 'fp@rodrigogiorgeta.com', 'fax': '0', 'geo_point_2d': [39.46012799907403, -0.38753600000000044]}","{'type': 'Point', 'coordinates': [-0.38753600000000044, 39.46012799907403]}",2022-02-23T09:49:39.941+01:00
461,centros-educativos-en-valencia,b4d0b7320341d98fec335b30797f25ac41287917,"{'telef': '963792369', 'codcen': '46023857', 'despecific': 'FRANCISCA PASCUAL', 'provincia': 'València', 'geo_shape': {'coordinates': [-0.405282, 39.464111999074014], 'type': 'Point'}, 'dlibre': 'ESCOLA PRIVADA DE MÚSICA FRANCISCA PASCUAL', 'dgenerica': 'ESCOLA PRIVADA DE MÚSICA', 'codpos': '46018', 'regimen': 'PRIVADO', 'direccion': 'AV. TRES CRUCES, 49', 'municipio': 'València', 'mail': 'lapurisima@hfi.es', 'fax': '963792233', 'geo_point_2d': [39.464111999074014, -0.4052820000000004]}","{'type': 'Point', 'coordinates': [-0.4052820000000004, 39.464111999074014]}",2022-02-23T09:49:39.941+01:00
462,centros-educativos-en-valencia,38b9ea883545df1ba50288f90138f2c8eda40c7e,"{'telef': '962566870', 'codcen': '46023882', 'despecific': 'AIORA', 'provincia': 'València', 'geo_shape': {'coordinates': [-0.338924, 39.46691999907398], 'type': 'Point'}, 'dlibre': 'CEP AIORA', 'dgenerica': ""COL·LEGI D'EDUCACIÓ PRIMÀRIA"", 'codpos': '46022', 'regimen': 'PÚBLICO', 'direccion': 'CL. JUSTO Y PASTOR, 136', 'municipio': 'València', 'mail': '46023882@edu.gva.es', 'fax': '962566871', 'geo_point_2d': [39.46691999907398, -0.33892400000000084]}","{'type': 'Point', 'coordinates': [-0.33892400000000084, 39.46691999907398]}",2022-02-23T09:49:39.941+01:00
463,centros-educativos-en-valencia,f21413d1be9c1c8551ef5fbc86baedebc0227e42,"{'telef': '963407560', 'codcen': '46024163', 'despecific': 'AMADEUS SCHOOL', 'provincia': 'València', 'geo_shape': {'coordinates': [-0.391474, 39.49011899907384], 'type': 'Point'}, 'dlibre': 'CENTRE PRIV. ED. INF. 1er CICLE AMADEUS SCHOOL', 'dgenerica': ""CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE"", 'codpos': '46015', 'regimen': 'PRIVADO', 'direccion': 'CL. FLORISTA, 7-B', 'municipio': 'València', 'mail': 'info@amadeuschool.com', 'fax': '963480803', 'geo_point_2d': [39.49011899907384, -0.3914740000000002]}","{'type': 'Point', 'coordinates': [-0.3914740000000002, 39.49011899907384]}",2022-02-23T09:49:39.941+01:00
464,centros-educativos-en-valencia,00e942042b44bf9c79dae5c9ea1c6671aa21a180,"{'telef': '963695663', 'codcen': '46024187', 'despecific': 'SAN PASCUAL BAYLÓN', 'provincia': 'València', 'geo_shape': {'coordinates': [-0.362744, 39.476239999073925], 'type': 'Point'}, 'dlibre': 'CENTRE PRIV. ED. INFANTIL SAN PASCUAL BAYLÓN', 'dgenerica': ""CENTRE PRIVAT D'EDUCACIÓ INFANTIL"", 'codpos': '46010', 'regimen': 'PRIVADO', 'direccion': 'CL. DOCTOR MOLINER, 10', 'municipio': 'València', 'mail': 'eispb@hotmail.com', 'fax': '963695663', 'geo_point_2d': [39.476239999073925, -0.36274400000000073]}","{'type': 'Point', 'coordinates': [-0.36274400000000073, 39.476239999073925]}",2022-02-23T09:49:39.941+01:00
465,centros-educativos-en-valencia,27b3064d021831325070027dd6316d2e5b79ca63,"{'telef': '649244931', 'codcen': '46024230', 'despecific': 'CARAGOLS I MARIETES II', 'provincia': 'València', 'geo_shape': {'coordinates': [-0.392697, 39.45145899907409], 'type': 'Point'}, 'dlibre': 'CENTRE PRIV. ED. INF. 1er CICLE CARAGOLS I MARIETES II', 'dgenerica': ""CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE"", 'codpos': '46017', 'regimen': 'PRIVADO', 'direccion': 'CL. LITOGRAFO PASCUAL Y ABAD, 9', 'municipio': 'València', 'mail': 'e.i.caragolsimarietes@gmail.com', 'fax': '0', 'geo_point_2d': [39.45145899907409, -0.3926969999999999]}","{'type': 'Point', 'coordinates': [-0.3926969999999999, 39.45145899907409]}",2022-02-23T09:49:39.941+01:00
466,centros-educativos-en-valencia,7c408374782165dbc3e5c81fa76657d464469b6c,"{'telef': '963735598', 'codcen': '46024242', 'despecific': 'BAMBI', 'provincia': 'València', 'geo_shape': {'coordinates': [-0.368986, 39.46136199907403], 'type': 'Point'}, 'dlibre': 'CENTRE PRIV. ED. INF. 1er CICLE BAMBI', 'dgenerica': ""CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE"", 'codpos': '46005', 'regimen': 'PRIVADO', 'direccion': 'CL. PINTOR SALVADOR ABRIL, 41', 'municipio': 'València', 'mail': 'eibambi@yahoo.es', 'fax': '963735598', 'geo_point_2d': [39.46136199907403, -0.3689860000000004]}","{'type': 'Point', 'coordinates': [-0.3689860000000004, 39.46136199907403]}",2022-02-23T09:49:39.941+01:00
467,centros-educativos-en-valencia,dec812e57f8dce0287049e7ca91688f2b41bdafe,"{'telef': '963333269', 'codcen': '46024308', 'despecific': 'SAN LUIS', 'provincia': 'València', 'geo_shape': {'coordinates': [-0.369437, 39.45760099907405], 'type': 'Point'}, 'dlibre': 'CENTRE PRIV. ED. INFANTIL SAN LUIS', 'dgenerica': ""CENTRE PRIVAT D'EDUCACIÓ INFANTIL"", 'codpos': '46006', 'regimen': 'PRIVADO', 'direccion': 'CL. PERFECTO, 19-21', 'municipio': 'València', 'mail': 'cslg.informacion@gmail.com', 'fax': '0', 'geo_point_2d': [39.45760099907405, -0.369436999999999]}","{'type': 'Point', 'coordinates': [-0.369436999999999, 39.45760099907405]}",2022-02-23T09:49:39.941+01:00
468,centros-educativos-en-valencia,64e109207a3f9544d9367e26d07ad6504af856c0,"{'telef': '963933237', 'codcen': '46024485', 'despecific': 'SAN JOSÉ', 'provincia': 'València', 'geo_shape': {'coordinates': [-0.359159, 39.48660499907387], 'type': 'Point'}, 'dlibre': 'CENTRE PRIV. ED. INF. 1er CICLE SAN JOSÉ', 'dgenerica': ""CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE"", 'codpos': '46020', 'regimen': 'PRIVADO', 'direccion': 'CL. BENICOLET, 6-8', 'municipio': 'València', 'mail': 'centrosjbs@hotmail.com', 'fax': '963623880', 'geo_point_2d': [39.48660499907387, -0.3591590000000013]}","{'type': 'Point', 'coordinates': [-0.3591590000000013, 39.48660499907387]}",2022-02-23T09:49:39.941+01:00
469,centros-educativos-en-valencia,5413e7f3a6d1cabc97d25370ca04cb4573c2df9c,"{'telef': '963846151', 'codcen': '46024746', 'despecific': 'ASOCIACIÓN MUSICAL ALSINA', 'provincia': 'València', 'geo_shape': {'coordinates': [-0.386235, 39.48253099907389], 'type': 'Point'}, 'dlibre': 'CENTRE ENS. PROFESSIONALS DE MÚSICA ASOCIAC. MUSICAL ALSINA', 'dgenerica': ""CENTRE AUTORITZAT D'ENSENYANCES ARTÍSTIQUES PROFESSIONALS DE MÚSICA"", 'codpos': '46009', 'regimen': 'PRIVADO', 'direccion': 'CL. GREGORIO GEA, 21', 'municipio': 'València', 'mail': 'tesaiz_6@hotmail.com', 'fax': '0', 'geo_point_2d': [39.48253099907389, -0.3862350000000008]}","{'type': 'Point', 'coordinates': [-0.3862350000000008, 39.48253099907389]}",2022-02-23T09:49:39.941+01:00
470,centros-educativos-en-valencia,2580a4175c49fa786b476f3b8f81ed62c07ee272,"{'telef': '963401006', 'codcen': '46024758', 'despecific': 'LOS DUENDES', 'provincia': 'València', 'geo_shape': {'coordinates': [-0.401478, 39.4800169990739], 'type': 'Point'}, 'dlibre': 'CENTRE PRIV. ED. INFANTIL LOS DUENDES', 'dgenerica': ""CENTRE PRIVAT D'EDUCACIÓ INFANTIL"", 'codpos': '46015', 'regimen': 'PRIVADO', 'direccion': 'PZ. POLICIA LOCAL, 1', 'municipio': 'València', 'mail': 'losduendes@losduendes.es', 'fax': '963401006', 'geo_point_2d': [39.4800169990739, -0.4014780000000002]}","{'type': 'Point', 'coordinates': [-0.4014780000000002, 39.4800169990739]}",2022-02-23T09:49:39.941+01:00
471,centros-educativos-en-valencia,84efb664df7f96f1b1f2fcc4c480f29171515b4e,"{'telef': '963335909', 'codcen': '46024761', 'despecific': 'PETER PAN', 'provincia': 'València', 'geo_shape': {'coordinates': [-0.368997, 39.463076999074026], 'type': 'Point'}, 'dlibre': 'CENTRE PRIV. ED. INFANTIL PETER PAN', 'dgenerica': ""CENTRE PRIVAT D'EDUCACIÓ INFANTIL"", 'codpos': '46005', 'regimen': 'PRIVADO', 'direccion': 'CL. DOCTOR SUMSI, 16', 'municipio': 'València', 'mail': 'info@escuelapeterpan.com', 'fax': '0', 'geo_point_2d': [39.463076999074026, -0.3689970000000003]}","{'type': 'Point', 'coordinates': [-0.3689970000000003, 39.463076999074026]}",2022-02-23T09:49:39.941+01:00
472,centros-educativos-en-valencia,a6d23c82551856b3f6d9ca01e87965b55c85024c,"{'telef': '963555060', 'codcen': '46024850', 'despecific': 'DU-DU-A', 'provincia': 'València', 'geo_shape': {'coordinates': [-0.340966, 39.466386999074], 'type': 'Point'}, 'dlibre': 'CENTRE PRIV. ED. INF. 1er CICLE DU-DU-A', 'dgenerica': ""CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE"", 'codpos': '46022', 'regimen': 'PRIVADO', 'direccion': 'CL. MAESTRO VALLS, 36-38', 'municipio': 'València', 'mail': 'ceidudua@gmail.com', 'fax': '963220244', 'geo_point_2d': [39.466386999074, -0.34096599999999994]}","{'type': 'Point', 'coordinates': [-0.34096599999999994, 39.466386999074]}",2022-02-23T09:49:39.941+01:00
473,centros-educativos-en-valencia,177a29d9e6f13239f31b4cc463991d5dac67a40c,"{'telef': '963429092', 'codcen': '46024874', 'despecific': 'INUPEL II', 'provincia': 'València', 'geo_shape': {'coordinates': [-0.382274, 39.462985999074014], 'type': 'Point'}, 'dlibre': 'CENTRE PRIVAT FP INUPEL II', 'dgenerica': 'CENTRE PRIVAT FORMACIÓ PROFESSIONAL ESPECÍFICA', 'codpos': '46007', 'regimen': 'PRIVADO', 'direccion': 'CL. SAN VICENTE, 144', 'municipio': 'València', 'mail': 'info@inupel.com', 'fax': '963418559', 'geo_point_2d': [39.462985999074014, -0.38227400000000006]}","{'type': 'Point', 'coordinates': [-0.38227400000000006, 39.462985999074014]}",2022-02-23T09:49:39.941+01:00
474,centros-educativos-en-valencia,ea49cae07da43fbd7a59d55917a9f58869178ad4,"{'telef': '963563423', 'codcen': '46024941', 'despecific': 'BETERÓ', 'provincia': 'València', 'geo_shape': {'coordinates': [-0.336177, 39.474911999073946], 'type': 'Point'}, 'dlibre': 'CENTRE PRIV. ED. INF. 1er CICLE BETERÓ', 'dgenerica': ""CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE"", 'codpos': '46022', 'regimen': 'PRIVADO', 'direccion': 'CL. CAMPILLO DEL ALTOBUEY, 14', 'municipio': 'València', 'mail': 'ceibetero@passetapasset.org', 'fax': '0', 'geo_point_2d': [39.474911999073946, -0.33617699999999967]}","{'type': 'Point', 'coordinates': [-0.33617699999999967, 39.474911999073946]}",2022-02-23T09:49:39.941+01:00
475,centros-educativos-en-valencia,28c24c542cb2caed1f566609f033d256e7ddd280,"{'telef': '963727917', 'codcen': '46025167', 'despecific': 'EL EDEN', 'provincia': 'València', 'geo_shape': {'coordinates': [-0.345163, 39.470733999073964], 'type': 'Point'}, 'dlibre': 'CENTRE PRIV. ED. INF. 1er CICLE EL EDEN', 'dgenerica': ""CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE"", 'codpos': '46022', 'regimen': 'PRIVADO', 'direccion': 'CL. JOSÉ DE ORGA, 12-14', 'municipio': 'València', 'mail': 'edencentroinfantil@gmail.com', 'fax': '0', 'geo_point_2d': [39.470733999073964, -0.3451629999999999]}","{'type': 'Point', 'coordinates': [-0.3451629999999999, 39.470733999073964]}",2022-02-23T09:49:39.941+01:00
476,centros-educativos-en-valencia,4847d44ce78aae727d43bff53464814be7248225,"{'telef': '963964781', 'codcen': '46025180', 'despecific': 'SAMBORI-LATORRE', 'provincia': 'València', 'geo_shape': {'coordinates': [-0.392064, 39.43399699907421], 'type': 'Point'}, 'dlibre': 'CENTRE PRIV. ED. INF. 1er CICLE SAMBORI-LATORRE', 'dgenerica': ""CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE"", 'codpos': '46017', 'regimen': 'PRIVADO', 'direccion': 'CL. ALVAREZ DE SOTOMAYOR, 27-B', 'municipio': 'València', 'mail': 'samborivalencia@yahoo.es', 'fax': '0', 'geo_point_2d': [39.43399699907421, -0.39206399999999964]}","{'type': 'Point', 'coordinates': [-0.39206399999999964, 39.43399699907421]}",2022-02-23T09:49:39.941+01:00
477,centros-educativos-en-valencia,0e1fff42ae614279ec07ee55a51d8dcea98d2bb3,"{'telef': '963748552', 'codcen': '46025222', 'despecific': 'COLEGIO RUZAFA', 'provincia': 'València', 'geo_shape': {'coordinates': [-0.373321, 39.46417799907401], 'type': 'Point'}, 'dlibre': 'CENTRE PRIVAT FP COLEGIO RUZAFA', 'dgenerica': 'CENTRE PRIVAT FORMACIÓ PROFESSIONAL ESPECÍFICA', 'codpos': '46006', 'regimen': 'PRIVADO', 'direccion': 'CL. RUZAFA, 40', 'municipio': 'València', 'mail': 'informacion@colegioruzafa.com', 'fax': '963331922', 'geo_point_2d': [39.46417799907401, -0.37332100000000146]}","{'type': 'Point', 'coordinates': [-0.37332100000000146, 39.46417799907401]}",2022-02-23T09:49:39.941+01:00
478,centros-educativos-en-valencia,f9e232cd07190c1db22feef9d950a6ddaa880c44,"{'telef': '961206315', 'codcen': '46025507', 'despecific': 'RASCANYA-ANTONIO CAÑUELO', 'provincia': 'València', 'geo_shape': {'coordinates': [-0.360038, 39.49479299907382], 'type': 'Point'}, 'dlibre': 'IES RASCANYA-ANTONIO CAÑUELO', 'dgenerica': ""INSTITUT D'EDUCACIÓ SECUNDÀRIA"", 'codpos': '46019', 'regimen': 'PÚBLICO', 'direccion': 'AV. HERMANOS MACHADO, 9', 'municipio': 'València', 'mail': '46025507@edu.gva.es', 'fax': '961206316', 'geo_point_2d': [39.49479299907382, -0.3600380000000005]}","{'type': 'Point', 'coordinates': [-0.3600380000000005, 39.49479299907382]}",2022-02-23T09:49:39.941+01:00
479,centros-educativos-en-valencia,a9557547f3fc1926d29ec3073892e218b4eceffd,"{'telef': '963300665', 'codcen': '46025702', 'despecific': 'JARDÍN DE SERRERIA', 'provincia': 'València', 'geo_shape': {'coordinates': [-0.337679, 39.46349899907401], 'type': 'Point'}, 'dlibre': 'CENTRE PRIV. ED. INF. 1er CICLE JARDÍN DE SERRERIA', 'dgenerica': ""CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE"", 'codpos': '46022', 'regimen': 'PRIVADO', 'direccion': 'CL. PEANYA, 19', 'municipio': 'València', 'mail': 'serreria@colegios-sigloxxi.com', 'fax': '963312383', 'geo_point_2d': [39.46349899907401, -0.33767899999999973]}","{'type': 'Point', 'coordinates': [-0.33767899999999973, 39.46349899907401]}",2022-02-23T09:49:39.941+01:00
480,centros-educativos-en-valencia,28e07ae51f6d1d5a3ee270db25b67678b7e09f90,"{'telef': '963912806', 'codcen': '46025911', 'despecific': 'BAMBINI', 'provincia': 'València', 'geo_shape': {'coordinates': [-0.383711, 39.47100899907395], 'type': 'Point'}, 'dlibre': 'CENTRE PRIV. ED. INF. 1er CICLE BAMBINI', 'dgenerica': ""CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE"", 'codpos': '46008', 'regimen': 'PRIVADO', 'direccion': 'CL. GUILLEM DE CASTRO, 67', 'municipio': 'València', 'mail': 'bambini1@ceibambini.com', 'fax': '0', 'geo_point_2d': [39.47100899907395, -0.3837110000000003]}","{'type': 'Point', 'coordinates': [-0.3837110000000003, 39.47100899907395]}",2022-02-23T09:49:39.941+01:00
481,centros-educativos-en-valencia,663bc88e933d04f58ccda255dcd7360a037c8613,"{'telef': '963413537', 'codcen': '46025970', 'despecific': 'TAES', 'provincia': 'València', 'geo_shape': {'coordinates': [-0.383062, 39.46219899907402], 'type': 'Point'}, 'dlibre': 'CENTRE PRIVAT FP TAES', 'dgenerica': 'CENTRE PRIVAT FORMACIÓ PROFESSIONAL ESPECÍFICA', 'codpos': '46007', 'regimen': 'PRIVADO', 'direccion': 'PJ. VENTURA FELIU, 10-12', 'municipio': 'València', 'mail': 'taes@taesformacion.es', 'fax': '0', 'geo_point_2d': [39.46219899907402, -0.3830619999999998]}","{'type': 'Point', 'coordinates': [-0.3830619999999998, 39.46219899907402]}",2022-02-23T09:49:39.941+01:00
482,centros-educativos-en-valencia,9e9c54a93b63912f548f27caf416d9ada4c42611,"{'telef': '961205360', 'codcen': '46026354', 'despecific': 'LA PATACONA', 'provincia': 'València', 'geo_shape': {'coordinates': [-0.330844, 39.48613699907388], 'type': 'Point'}, 'dlibre': 'CEIP LA PATACONA', 'dgenerica': ""COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA"", 'codpos': '46120', 'regimen': 'PÚBLICO', 'direccion': 'AV. DE LA CALDERONA, 1', 'municipio': 'Alboraia', 'mail': '46026354@edu.gva.es', 'fax': '961205361', 'geo_point_2d': [39.48613699907388, -0.33084399999999925]}","{'type': 'Point', 'coordinates': [-0.33084399999999925, 39.48613699907388]}",2022-02-23T09:49:39.941+01:00
483,centros-educativos-en-valencia,1033da217ef4773f8d4643bee73c448e12cbb799,"{'telef': '962566780', 'codcen': '46026421', 'despecific': 'TOMÁS DE MONTAÑANA', 'provincia': 'València', 'geo_shape': {'coordinates': [-0.351562, 39.461709999074024], 'type': 'Point'}, 'dlibre': 'CEIP TOMÁS DE MONTAÑANA', 'dgenerica': ""COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA"", 'codpos': '46023', 'regimen': 'PÚBLICO', 'direccion': 'AV. BALEARES, 40', 'municipio': 'València', 'mail': '46026421@edu.gva.es', 'fax': '962566781', 'geo_point_2d': [39.461709999074024, -0.3515620000000003]}","{'type': 'Point', 'coordinates': [-0.3515620000000003, 39.461709999074024]}",2022-02-23T09:49:39.941+01:00
484,centros-educativos-en-valencia,5c540487d8776db481f95c12474b0d17ed7a4b60,"{'telef': '963650832', 'codcen': '46026433', 'despecific': 'MARNI II', 'provincia': 'València', 'geo_shape': {'coordinates': [-0.368042, 39.49245899907382], 'type': 'Point'}, 'dlibre': 'CENTRE PRIV. ED. INF. 1er CICLE MARNI II', 'dgenerica': ""CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE"", 'codpos': '46019', 'regimen': 'PRIVADO', 'direccion': 'CL. DUQUE DE MANDAS, S/N', 'municipio': 'València', 'mail': 'secretaria@marni.es', 'fax': '963650162', 'geo_point_2d': [39.49245899907382, -0.36804199999999954]}","{'type': 'Point', 'coordinates': [-0.36804199999999954, 39.49245899907382]}",2022-02-23T09:49:39.941+01:00
485,centros-educativos-en-valencia,1b30f342d2de785cab4aee0dc31e7eabf402631c,"{'telef': '961937294', 'codcen': '46026457', 'despecific': 'IVAFE', 'provincia': 'València', 'geo_shape': {'coordinates': [-0.390111, 39.45435399907409], 'type': 'Point'}, 'dlibre': 'CENTRE PRIVAT FP IVAFE', 'dgenerica': 'CENTRE PRIVAT FORMACIÓ PROFESSIONAL ESPECÍFICA', 'codpos': '46017', 'regimen': 'PRIVADO', 'direccion': 'CL. SANTANDER, 16-18', 'municipio': 'València', 'mail': 'ivafe@ivafe.org', 'fax': '963786599', 'geo_point_2d': [39.45435399907409, -0.39011099999999993]}","{'type': 'Point', 'coordinates': [-0.39011099999999993, 39.45435399907409]}",2022-02-23T09:49:39.941+01:00
486,centros-educativos-en-valencia,3f4453fcd0f9085b332791ecd06eea9e5f0590ca,"{'telef': '963785644', 'codcen': '46026536', 'despecific': 'VIRGEN DE CORTES 2', 'provincia': 'València', 'geo_shape': {'coordinates': [-0.390294, 39.4532399990741], 'type': 'Point'}, 'dlibre': 'CENTRE PRIV. ED. INF. 1er CICLE VIRGEN DE CORTES 2', 'dgenerica': ""CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE"", 'codpos': '46017', 'regimen': 'PRIVADO', 'direccion': 'CL. JERÓNIMA GALÉS, 27', 'municipio': 'València', 'mail': 'virgendecortes@gmail.com', 'fax': '963813644', 'geo_point_2d': [39.4532399990741, -0.3902940000000007]}","{'type': 'Point', 'coordinates': [-0.3902940000000007, 39.4532399990741]}",2022-02-23T09:49:39.941+01:00
